Section,XPath,Source_Code,Source_CodeSystem_OID,Source_Vocabulary,Source_DisplayName,OMOP_Concept_ID,OMOP_Concept_Name,OMOP_Domain_ID,OMOP_Vocabulary_ID,Is_Standard,Mapping_Status
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,243670,2.16.840.1.113883.6.88,RxNorm,Aspirin 81 MG Oral Tablet,19059056,aspirin 81 MG Oral Tablet,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,103699006,2.16.840.1.113883.6.96,SNOMED,Patient referral to dietitian,4304362,Referral to dietitian,Observation,SNOMED,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,N0000006691,2.16.840.1.113883.3.26.1.5,,Codeine,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,808917,2.16.840.1.113883.6.88,RxNorm,Fosfomycin 33.3 MG/ML Oral Suspension,19132594,fosfomycin 3000 MG Powder for Oral Solution,Drug,RxNorm,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,48867003,2.16.840.1.113883.6.96,SNOMED,Bradycardia,4169095,Bradycardia,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,314146,2.16.840.1.113883.6.88,RxNorm,Ethinyl Estradiol 0.05 MG / Norgestrel 0.5 MG Oral Tablet,1549891,ethinyl estradiol 0.05 MG / norgestrel 0.5 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,1046847,2.16.840.1.113883.6.88,RxNorm,24 HR Nicotine 0.313 MG/HR Transdermal Patch,40229051,24 HR nicotine 0.313 MG/HR Transdermal System,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,99406,2.16.840.1.113883.6.12,CPT4,Behav chng smoking 3-10 min,2100000031,"Smoking cessation counseling, 3-10 min",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,44651004,2.16.840.1.113883.6.96,SNOMED,Contraceptive use education,4260827,Contraceptive use education,Observation,SNOMED,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,73906-0,2.16.840.1.113883.6.1,LOINC,HIV1+2 IgG Bld Ql EIA.rapid,43533928,HIV 1+2 IgG Ab [Presence] in Blood by Rapid immunoassay,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,10524-7,2.16.840.1.113883.6.1,LOINC,Cyto Cervix,3025378,Microscopic observation [Identifier] in Cervix by Cyto stain,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,N0000006691,2.16.840.1.113883.3.26.1.5,,Codeine,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,808917,2.16.840.1.113883.6.88,RxNorm,Fosfomycin 33.3 MG/ML Oral Suspension,19132594,fosfomycin 3000 MG Powder for Oral Solution,Drug,RxNorm,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,228272008,2.16.840.1.113883.6.96,SNOMED,Health-related behavior,4038555,Health-related behavior,Observation,SNOMED,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,59621000,2.16.840.1.113883.6.96,SNOMED,Essential hypertension,320128,Essential hypertension,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,84494001,2.16.840.1.113883.6.96,SNOMED,Open-angle glaucoma,441284,Open-angle glaucoma,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,304914007,2.16.840.1.113883.6.96,SNOMED,Acute Q wave myocardial infarction,4126801,Acute Q wave myocardial infarction,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,858828,2.16.840.1.113883.6.88,RxNorm,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,40165757,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,243670,2.16.840.1.113883.6.88,RxNorm,Aspirin 81 MG Oral Tablet,19059056,aspirin 81 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,617314,2.16.840.1.113883.6.88,RxNorm,atorvastatin 10 MG Oral Tablet [Lipitor],1545998,atorvastatin 10 MG Oral Tablet [Lipitor],Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,314076,2.16.840.1.113883.6.88,RxNorm,Lisinopril 10 MG Oral Tablet,19080128,lisinopril 10 MG Oral Tablet,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,92012,2.16.840.1.113883.6.12,CPT4,Eye exam established pat,2100000026,"Eye exam, established patient",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,36228007,2.16.840.1.113883.6.96,SNOMED,Ophthalmic examination and evaluation,4263508,Ophthalmic examination and evaluation,Procedure,SNOMED,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,103699006,2.16.840.1.113883.6.96,SNOMED,Patient referral to dietitian,4304362,Referral to dietitian,Observation,SNOMED,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,33535,2.16.840.1.113883.6.12,CPT4,"CABG, arterial, three",2100000003,"Coronary artery bypass, arterial, 3 grafts",Procedure,CPT4,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,905148,2.16.840.1.113883.6.88,RxNorm,Amikacin Sulfate 50 MG/ML Injectable Solution,40173562,amikacin sulfate 50 MG/ML Injectable Solution,Drug,RxNorm,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,406524,2.16.840.1.113883.6.88,RxNorm,Doxycycline 75 MG Enteric Coated Tablet,19103151,doxycycline hyclate 75 MG Delayed Release Oral Tablet,Drug,RxNorm,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,304914007,2.16.840.1.113883.6.96,SNOMED,Acute Q wave myocardial infarction,4126801,Acute Q wave myocardial infarction,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,57054005,2.16.840.1.113883.6.96,SNOMED,Acute myocardial infarction,312327,Acute myocardial infarction,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,59621000,2.16.840.1.113883.6.96,SNOMED,Essential hypertension,320128,Essential hypertension,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,858828,2.16.840.1.113883.6.88,RxNorm,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,40165757,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,243670,2.16.840.1.113883.6.88,RxNorm,Aspirin 81 MG Oral Tablet,19059056,aspirin 81 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,866924,2.16.840.1.113883.6.88,RxNorm,Metoprolol Tartrate 25 MG Oral Tablet,40167213,metoprolol tartrate 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,858828,2.16.840.1.113883.6.88,RxNorm,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,40165757,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,243670,2.16.840.1.113883.6.88,RxNorm,Aspirin 81 MG Oral Tablet,19059056,aspirin 81 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,866924,2.16.840.1.113883.6.88,RxNorm,Metoprolol Tartrate 25 MG Oral Tablet,40167213,metoprolol tartrate 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,1046847,2.16.840.1.113883.6.88,RxNorm,24 HR Nicotine 0.313 MG/HR Transdermal Patch,40229051,24 HR nicotine 0.313 MG/HR Transdermal System,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,33535,2.16.840.1.113883.6.12,CPT4,"CABG, arterial, three",2100000003,"Coronary artery bypass, arterial, 3 grafts",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,99406,2.16.840.1.113883.6.12,CPT4,Behav chng smoking 3-10 min,2100000031,"Smoking cessation counseling, 3-10 min",Procedure,CPT4,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
